,comment,stars
190602,"['though', 'add', 'desired', 'functionality', 'plugged', 'ft', 'away', 'directly', 'front', 'smartlock', 'work', 'ft', 'away', 'extension', 'cord', 'still', 'work', 'well', 'inch', 'away', 'work', 'pretty', 'well', 'not', 'kidding', 'one', 'bit', 'like', 'remove', 'obstacle', 'need', 'vacuum', 'chamber']",2
190617,"['nice', 'know', 'door', 'automatically', 'unlock', 'arrive', 'home', 'work', 'time', 'frustrating', 'anything', 'im', 'closer', 'returning', 'refund', 'recommending', 'anyone']",2
190624,"['bought', 'thought', 'would', 'improve', 'connectivity', 'smartlock', 'still', 'stand', 'beside', 'door', 'wait', 'bluetooth', 'connect', 'make', 'lock', 'available', 'via', 'apple', 'home', 'siri', 'either', 'unlock', 'phone', 'need', 'unlocked', 'app', 'open', 'not', 'convienient', 'installation', 'pain', 'bluetooth', 'wireless', 'connection', 'weak', 'showed', 'error', 'need', 'ac', 'outlet', 'close', 'door']",2
190644,"['item', 'pain', 'configure', 'foot', 'lock', 'seem', 'stay', 'connected', 'wifi', 'network']",2
190645,"['slow', 'connect', 'far', 'cry', 'responsiveness', 'smart', 'device', 'like', 'nest', 'thermostat', 'hyped', 'practical', 'everyday', 'use']",2
190654,"['frequently', 'connectivity', 'issue', 'even', 'though', 'right', 'next', 'lock', 'no', 'wifi', 'router', 'device', 'house']",2
190710,['no'],2
190745,"['falla', 'al', 'menos', 'una', 'vez', 'al', 'dia']",2
190776,"['camera', 'couple', 'day', 'connection', 'spotty', 'no', 'smooth', 'video', 'app', 'constantly', 'showing', 'camera', 'connecting', 'no', 'successful', 'connection', 'half', 'time', 'note', 'not', 'compatible', 'wi', 'fi', 'ac']",2
190789,"['hardware', 'pretty', 'dang', 'good', 'price', 'good', 'security', 'camera', 'quality', 'picture', 'decent', 'infrared', 'led', 'illumination', 'night', 'decent', 'mounting', 'system', 'although', 'not', 'flexible', 'pan', 'tilt', 'mounting', 'wall', 'work', 'best', 'either', 'upside', 'sitting', 'flat', 'surface', 'power', 'cord', 'meter', 'not', 'really', 'long', 'enough', 'mounting', 'application', 'fine', 'setting', 'shelf', 'something', 'cool', 'concept', 'software', 'let', 'hard', 'setup', 'ridiculously', 'easy', 'fact', 'suspiciously', 'easy', 'download', 'app', 'turn', 'camera', 'app', 'display', 'qr', 'code', 'smartphone', 'place', 'front', 'camera', 'connect', 'wifi', 'rest', 'negative', 'must', 'internet', 'connection', 'access', 'even', 'smartphone', 'wifi', 'use', 'third', 'party', 'dvr', 'solution', 'stuck', 'using', 'app', 'apps', 'user', 'interface', 'ok', 'not', 'reliable']",2
190802,"['not', 'quite', 'sure', 'rating', 'give', 'result', 'spanned', 'wide', 'range', 'got', 'three', 'one', 'swiveling', 'two', 'stationary', 'first', 'connected', 'easily', 'quickly', 'working', 'well', 'since', 'neither', 'two', 'would', 'connect', 'tech', 'support', 'no', 'help', 'amazon', 'replaced', 'several', 'attempt', 'swiveling', 'model', 'connected', 'sorta', 'kinda', 'working', 'ever', 'since', 'third', 'still', 'unable', 'connect', 'would', 'probably', 'work', 'star', 'tech', 'support', 'truly', 'wretched', 'hence', 'star', 'offered', 'obvious', 'simplistic', 'suggestion', 'stopped', 'responding', 'altogether']",2
190804,"['first', 'camera', 'still', 'no', 'issue', 'camera', 'basically', 'seems', 'broken', 'last', 'firmware', 'update', 'since', 'update', 'keep', 'cycling', 'connect', 'wifi', 'app', 'get', 'error', 'code', 'contacted', 'customer', 'service', 'got', 'no', 'response', 'sent', 'follow', 'email', 'three', 'day', 'first', 'contact', 'solution', 'work', 'description', 'step', 'incorrect', 'camera', 'work', 'hoping', 'fix', 'replace', 'camera', 'work', 'fine', 'yi', 'camera', 'disappointing', 'update', 'post', 'customer', 'service', 'resolve']",2
190805,"['first', 'great', 'little', 'past', 'date', 'exchange', 'return', 'connection', 'issue', 'would', 'unplug', 'replug', 'sometime', 'would', 'connect', 'get', 'disconnected', 'unable', 'connect', 'message', 'video', 'not', 'recorded', 'even', 'checking', 'card', 'notification', 'know', 'price', 'cheap', 'say', 'get', 'paid', 'issue', 'fixed', 'would', 'really', 'awesome', 'camera', 'compared', 'cam', 'cost', 'amount', 'wyze', 'see', 'message', 'please', 'reach', 'get', 'resolved', 'hopefully', 'software', 'fix', 'friend', 'also', 'issue', 'one', 'two', 'camera']",2
190806,"['camera', 'started', 'well', 'quality', 'week', 'picture', 'would', 'black', 'white', 'randomly', 'would', 'pick', 'u', 'leaving', 'house', 'minute', 'later', 'pick', 'u', 'returning', 'contacted', 'customer', 'service', 'receive', 'generic', 'foreign', 'company', 'auto', 'reply', 'respond', 'business', 'day', 'well', 'longer', 'reply', 'restart', 'device', 'almost', 'daily', 'work', 'right', 'finally', 'given', 'returning', 'suggest', 'not', 'purchasing', 'poor', 'customer', 'service', 'bug', 'company', 'want', 'money', 'purchase', 'want', 'time', 'reply', 'issue', 'maybe', 'said', 'send', 'camera', 'send', 'payment', 'business', 'day', 'get', 'around', 'not', 'like', 'camera', 'provides', 'security', 'family', 'issue', 'important']",2
190817,"['mixed', 'emotion', 'camera', 'price', 'one', 'simplest', 'ip', 'camera', 'around', 'add', 'sd', 'card', 'camera', 'get', 'even', 'better', 'bug', 'folk', 'purchasing', 'aware', 'currently', 'camera', 'purchased', 'first', 'pretty', 'impressed', 'suddenly', 'could', 'see', 'dog', 'behaving', 'home', 'left', 'lot', 'fun', 'maybe', 'twice', 'within', 'last', 'two', 'month', 'power', 'cycle', 'camera']",2
190821,"['guess', 'expand', 'headline', 'camera', 'hard', 'install', 'value', 'security', 'camera', 'connects', 'network', 'via', 'phone', 'provide', 'router', 'name', 'password', 'scan', 'qr', 'code', 'rest', 'easy', 'kept', 'router', 'came', 'isp']",2
190827,"['wyze', 'cam', 'nice', 'feature', 'motion', 'sound', 'sensor', 'record', 'second', 'clip', 'event', 'optionally', 'send', 'notification', 'ability', 'hang', 'camera', 'upside', 'flip', 'view', 'degree', 'nice', 'bonus', 'magnetic', 'base', 'camera', 'discreet', 'light', 'powered', 'plugged', 'wall', 'something', 'like', 'portable', 'power', 'bank', 'good', 'quality', 'image', 'audio', 'two', 'way', 'mic', 'also', 'download', 'cool', 'app', 'android', 'apple', 'view', 'control', 'wyze', 'cam', 'remotely', 'work', 'shopping', 'stuff', 'said', 'found', 'inconvenient', 'issue', 'camera', 'not', 'always', 'get', 'reliable', 'push', 'notification', 'motion', 'sound', 'sensor', 'recording', 'clip', 'sometimes', 'fail', 'video', 'simply', 'not', 'saved', 'missing', 'clip', 'crucial', 'also', 'need', 'micro', 'sd', 'card', 'recording', 'non', 'stop', 'max', 'space', 'gb', 'may', 'get', 'roughly', 'day', 'playback', 'decent', 'aware', 'without', 'micro', 'sd', 'card', 'auto', 'record', 'event', 'triggered', 'motion', 'sound', 'sensor', 'example', 'someone', 'broke', 'home', 'gone', 'would', 'second', 'clip', 'event', 'scenario', 'unless', 'quick', 'react', 'push', 'notification', 'even', 'get', 'one', 'able', 'record', 'limitless', 'onto', 'phone', 'whatever', 'using']",2
190830,"['camera', 'image', 'okay', 'not', 'bad', 'camera', 'not', 'crystal', 'clear', 'nicer', 'camera', 'software', 'side', 'need', 'help', 'example']",2
190836,"['luego', 'de', 'probar', 'la', 'camara', 'tuve', 'que', 'cambisr', 'la', 'puntuacion', 'de', 'estrellas', 'la', 'camara', 'tiene', 'buena', 'calidad', 'de', 'imagen', 'sonido', 'en', 'ambas', 'direcciones', 'facil', 'de', 'instalar', 'pero', 'una', 'muy', 'mala', 'conectividad', 'fuera', 'de', 'la', 'casa', 'para', 'mi', 'e', 'lo', 'ma', 'importante', 'cuesta', 'conectarse', 'la', 'camara', 'cuando', 'se', 'conecta', 'no', 'dura', 'ma', 'de', 'unos', 'segundos', 'se', 'corta', 'la', 'transmision', 'casi', 'no', 'se', 'puede', 'monitorear', 'porque', 'no', 'te', 'puedes', 'conectar', 'cuando', 'lo', 'logras', 'por', 'lo', 'general', 'e', 'por', 'unos', 'segundos']",2
190872,"['purchased', 'camera', 'monitor', 'front', 'yard', 'window', 'wanted', 'avoid', 'difficulty', 'installation', 'wiring', 'outdoor', 'camera', 'however', 'found', 'camera', 'many', 'problem', 'thinking', 'returning', 'buying', 'something', 'better', 'please', 'read', 'pro', 'con', 'pro', 'decent', 'video', 'quality', 'day', 'hd', 'camera', 'good', 'video', 'quality']",2
190876,"['well', 'setup', 'appears', 'pretty', 'easy', 'voice', 'automated', 'etc', 'took', 'five', 'try', 'connect', 'wifi', 'finally', 'connected', 'fianlly', 'got', 'picture', 'petty', 'good', 'though', 'bit', 'cludgy', 'would', 'freeze', 'every', 'awhile', 'thought', 'growing', 'pain', 'decided', 'give', 'time', 'minute', 'related', 'android', 'phone', 'app', 'telling', 'software', 'needed', 'updating', 'update', 'took', 'three', 'take', 'actually', 'work', 'camera', 'running', 'still', 'cludginess', 'figured', 'least', 'working', 'turned', 'app', 'went', 'dinner', 'tried', 'opening', 'app', 'evening', 'see', 'night', 'vision', 'worked', 'took', 'three', 'time', 'camera', 'connect', 'show', 'night', 'vision', 'shot', 'annoying', 'working', 'ok', 'next', 'day', 'work', 'tried', 'connecting', 'time', 'tried', 'keep', 'getting', 'no', 'connection', 'error', 'also', 'telling', 'reset', 'camera', 'well', 'office', 'issue', 'made', 'decide', 'reurn', 'camera', 'really', 'wanted', 'like', 'undependable', 'amazon', 'usual', 'great', 'return']",2
190879,"['camera', 'acceptable', 'buy', 'something', 'else', 'many', 'drawback']",2
190886,"['man', 'almost', 'great', 'product', 'per', 'usual', 'company', 'went', 'south', 'software', 'privacy', 'camera', 'picture', 'great', 'price', 'no', 'complaint', 'easy', 'setup', 'well', 'not', 'good', 'enough', 'camera', 'real', 'value', 'function', 'unless', 'want', 'nanny', 'cam', 'watch', 'live', 'feed', 'not', 'going', 'meet', 'need', 'looking', 'security', 'camera', 'second', 'clip', 'clip', 'recorded', 'seem', 'start', 'recording', 'like', 'another', 'five', 'minute', 'watched', 'guy', 'slowly', 'walk', 'onto', 'property', 'tell', 'happened', 'walking', 'slow', 'enough', 'not', 'make', 'much', 'distance', 'course', 'second', 'recorded', 'time', 'camera', 'able', 'start', 'recording', 'second', 'clip', 'gone', 'nothing', 'record', 'unless', 'lucky', 'really', 'going', 'get', 'helpful', 'security', 'footage', 'semi', 'get', 'around', 'limitation', 'storing', 'memory', 'card', 'allegedly', 'allows', 'min', 'recorded', 'clip', 'however', 'two', 'camera', 'first', 'purchased', 'not', 'work', 'memory', 'card', 'soon', 'sent', 'notice', 'wyze', 'stating', 'sold', 'bunch', 'defective', 'camera', 'contact', 'get', 'replacement', 'wyze', 'initially', 'offered', 'one', 'replacement', 'even', 'though', 'camera', 'didnt', 'work', 'memory', 'card', 'replacement', 'sent', 'also', 'defective', 'micro', 'usb', 'recepticle', 'would', 'not', 'accept', 'micro', 'usb', 'cord', 'no', 'way', 'power', 'awesome', 'emailed', 'complained', 'sent', 'two', 'replacement', 'camera', 'done', 'first', 'place', 'engaging', 'nonsensical', 'lengthy', 'email', 'exchange', 'threatened', 'negative', 'review', 'internet', 'get', 'replacement', 'camera', 'mail', 'yet', 'switch', 'original', 'defective', 'camera', 'frankly', 'pretty', 'tired', 'anything', 'wyze', 'considering', 'amount', 'time', 'put', 'getting', 'non', 'defective', 'camera', 'thumb', 'wyze', 'company', 'well', 'also', 'detection', 'setting', 'terrible']",2
190889,"['camera', 'okay', 'money', 'endless', 'connection', 'problem', 'forget', 'trying', 'play', 'back', 'anything', 'detected', 'never', 'get', 'connect', 'get', 'play', 'back', 'proper', 'card', 'loop', 'not', 'connect', 'camera', 'play', 'back', 'pretty', 'lame', 'really', 'detect', 'motion', 'get', 'notice', 'record', 'second', 'not', 'tell', 'record', 'longer', 'want', 'record', 'longer', 'pay', 'monthly', 'subscription', 'click', 'notice', 'see', 'second', 'clip', 'often', 'ever', 'set', 'motion', 'view', 'time', 'person', 'come', 'view', 'second', 'get', 'no', 'recording', 'time', 'period', 'go', 'making', 'worthless', 'security', 'camera', 'unless', 'pay', 'wyze', 'heafty', 'monthly', 'subscription', 'fee']",2
190890,"['camera', 'seems', 'excellent', 'value', 'good', 'built', 'quality', 'good', 'specification', 'however', 'wyze', 'failed', 'deliver', 'software', 'part', 'therefore', 'whole', 'thing', 'turned', 'marketing', 'chinese', 'xiaofang', 'smart', 'camera', 'app', 'biggest', 'problem', 'many', 'false', 'alarm', 'notification', 'setting']",2
190896,"['great', 'idea', 'stoked', 'get', 'camera', 'fact', 'ready', 'put', 'wired', 'system', 'sale', 'craig', 'list', 'playing', 'around', 'one', 'camera', 'bought', 'totally', 'changed', 'mind', 'camera', 'lot', 'positive', 'review', 'tell', 'unless', 'putting', 'camera', 'room', 'router', 'probably', 'connectivity', 'thing', 'need', 'sort', 'antenna', 'help', 'issue', 'camera', 'sitting', 'right', 'outside', 'front', 'door', 'wireless', 'router', 'away', 'connect', 'pathetic']",2
190903,"['updated', 'first', 'review', 'star', 'slap', 'not', 'reliable', 'go', 'setup', 'fine', 'maybe', 'connect', 'vid', 'quality', 'darn', 'good', 'walk', 'hall', 'pull', 'phone', 'connection', 'lost', 'talking', 'away', 'realize', 'connection', 'made', 'via', 'wifi', 'network', 'point', 'not', 'like', 'driving', 'wood', 'connect', 'literally', 'within', 'office', 'stop', 'working', 'whoever', 'said', 'reboot', 'solution', 'not', 'may', 'bring', 'back', 'within', 'min', 'connection', 'fails', 'initial', 'review']",2
190908,"['bought', 'camera', 'week', 'updated', 'firmware', 'wont', 'connect', 'wifi', 'company', 'not', 'issue', 'repair', 'looking', 'buy', 'camera', 'go', 'wyze', 'forum', 'website', 'see', 'resolved', 'issue', 'buy', 'currently', 'week', 'use', 'dollar', 'say', 'not', 'connection', 'problem', 'would', 'great', 'camera', 'would', 'giving', 'start', 'time', 'not', 'resolve', 'issue', 'bought', 'paper', 'waight']",2
190916,"['used', 'like', 'product', 'started', 'hearing', 'woman', 'voice', 'camera', 'one', 'camera', 'installed', 'app', 'husband', 'thought', 'spoke', 'working', 'one', 'day', 'responded', 'saying', 'hey', 'babe', 'called', 'talked', 'usual', 'end', 'day', 'routine', 'mentioned', 'heard', 'voice', 'guess', 'patient', 'time', 'check', 'phone', 'let', 'alone', 'speak', 'home', 'camera', 'weird', 'spooky', 'thought', 'little', 'crazy', 'sort', 'believed', 'forgot', 'morning', 'heard', 'woman', 'speaking', 'camera', 'home', 'toddler', 'dog', 'scared', 'death', 'thought', 'losing', 'went', 'look', 'make', 'person', 'saying', 'unplugged', 'camera', 'actually', 'playroom', 'kitchen', 'recommend', 'camera', 'technical', 'issue', 'either', 'government', 'hacking', 'hacker', 'enjoys', 'watching', 'people', 'home', 'malfunction', 'want', 'risk', 'watch']",2
190918,"['got', 'camera', 'excited', 'able', 'keep', 'watchful', 'eye', 'brand', 'new', 'foster', 'momma', 'dog', 'puppy', 'initial', 'set', 'near', 'router', 'figuring', 'could', 'easily', 'move', 'final', 'home', 'got', 'squared', 'away', 'initially', 'excited', 'wait', 'not', 'download', 'firmware', 'update', 'beautiful', 'video', 'living', 'room', 'yes', 'look', 'couch', 'look', 'window', 'look', 'dog', 'went', 'downhill', 'review', 'wyze', 'customer', 'service', 'get', 'star', 'ala', 'not']",2
190925,"['ordered', 'first', 'wyze', 'camera', 'hoping', 'smooth', 'setup', 'process', 'well', 'first', 'couple', 'step', 'pretty', 'quick', 'came', 'connect', 'wi', 'fi', 'trouble', 'started', 'connect', 'saying', 'cannot', 'find', 'specified', 'network', 'name', 'ok', 'thing', 'happen', 'right', 'went', 'follow', 'company', 'tutorial', 'troubleshooting', 'direction', 'follows', 'cycle', 'camera']",2
190926,"['not', 'sure', 'ready', 'prime', 'time', 'customer', 'support', 'excellent', 'helpful', 'seems', 'tired', 'complaint', 'ordered', 'three', 'got', 'one', 'set', 'finally', 'many', 'try', 'picture', 'mage', 'excellent', 'second', 'one', 'would', 'never', 'link', 'spite', 'many', 'repeated', 'try', 'good', 'wifi', 'signal', 'pretty', 'tricky', 'set', 'require', 'using', 'camera', 'view', 'image', 'shown', 'cellphone', 'price', 'hardly', 'worth', 'returning', 'pretty', 'much', 'loss', 'see', 'firmware', 'update', 'maybe', 'better', 'tired', 'wasting', 'time', 'trying', 'two', 'adt', 'camera', 'expensive', 'work', 'perfectly', 'always']",2
190930,"['wyze', 'cam', 'month', 'great', 'live', 'feed', 'ok', 'daytime', 'picture', 'video', 'entirely', 'unreliable', 'cloud', 'service', 'time', 'no', 'playback', 'take', 'place', 'show', 'event', 'recorded', 'simply', 'play', 'firmware', 'always', 'kept', 'date', 'seems', 'pointless', 'process', 'motion', 'sensor', 'pick', 'activity', 'dead', 'space', 'recording', 'cooldown', 'terrible', 'feature', 'tends', 'miss', 'important', 'activity', 'taking', 'place', 'night', 'vision', 'awful', 'not', 'great', 'past', 'ft', 'end', 'get', 'pay', 'replacing', 'bargain', 'basement', 'priced', 'wyze', 'cam', 'proper', 'reliable', 'direct', 'disk', 'recording', 'camera', 'gb', 'max', 'sd', 'card', 'size', 'make', 'useless', 'one', 'away', 'home', 'day', 'time', 'option', 'contacting', 'support', 'dept', 'time', 'first', 'month', 'owning', 'camera', 'no', 'response', 'waste', 'time', 'make', 'sure', 'product', 'always', 'work', 'advertised', 'job', 'issue', 'camera', 'take', 'place', 'frequently', 'thought', 'give', 'time', 'see', 'update', 'would', 'correct', 'issue', 'no', 'luck', 'happily', 'pay', 'price', 'system', 'always', 'work', 'promised', 'always', 'provide', 'reviewable', 'record', 'occurred', 'far', 'many', 'option', 'market', 'long', 'standing', 'proven', 'track', 'record']",2
