,review,prediction
35620,"['disappointed', 'not', 'charge', 'well', 'need', 'unplug', 'several', 'time', 'connects', 'properly', 'charge']",3
35696,"['wife', 'love']",3
35747,"['got', 'man', 'cave', 'garage', 'cut', 'cable', 'sat', 'going', 'year', 'ago', 'never', 'looked', 'back', 'live', 'dead', 'zone', 'house', 'put', 'together', 'pretty', 'heavy', 'duty', 'system', 'get', 'channel', 'wanted', 'garage', 'right', 'next', 'door', 'antenna', 'able', 'get', 'nearly', 'channel', 'external', 'antenna', 'pre', 'amp', 'inline', 'amp', 'even', 'antenna', 'near', 'window', 'stuck', 'wall', 'happy']",3
35767,"['third', 'pair', 'bud', 'used', 'different', 'manufacturer', 'recently', 'using', 'geekee', 'like', 'use', 'mainly', 'left', 'bud', 'battery', 'switch', 'right', 'bud', 'place', 'left', 'one', 'back', 'charger', 'continuous', 'listening', 'cannot', 'right', 'bud', 'master', 'must', 'pair', 'together', 'place', 'right', 'bud', 'charger', 'cannot', 'walk', 'away', 'left', 'bud', 'fade', 'master', 'still', 'paired', 'charger', 'not', 'understand', 'designer', 'thought', 'would', 'workable', 'opinion', 'designer', 'also', 'average', 'build', 'height', 'use', 'smallest', 'bud', 'pack', 'pro', 'point', 'translucent', 'cover', 'nice', 'see', 'charging', 'light', 'lid', 'closed', 'case', 'feature', 'wireless', 'charging', 'returning', 'disappointed']",3
35775,"['easy', 'use', 'like', 'set', 'diffrent', 'others']",3
35804,"['update', 'company', 'sent', 'another', 'set', 'free', 'test', 'ended', 'functioning', 'expected', 'sound', 'great', 'think', 'may', 'product', 'defected', 'glad', 'company', 'willing', 'make', 'sure', 'resolved', 'issue', 'best', 'could']",3
35857,"['job', 'would', 'buy']",3
35900,"['need', 'tech', 'detail', 'paired', 'instantly', 'iphone', 'play', 'louder', 'others', 'tried', 'sound', 'excellent', 'took', 'shot', 'buck', 'pleased', 'knowing', 'know', 'probably', 'upgrade', 'pair', 'ultra', 'since', 'use', 'time', 'would', 'great', 'outdoor', 'party', 'even', 'indoor', 'outdoor', 'event', 'disappointed']",3
35936,['love'],3
35942,"['buy', 'amazing', 'super', 'easy', 'set', 'image', 'great', 'app', 'great', 'night', 'vision', 'nia', 'great', 'motion', 'detection', 'great', 'unbelievable', 'cheap', 'also', 'well', 'built', 'dog', 'knocked', 'one', 'mounted', 'outside', 'several', 'time', 'keep', 'working', 'scratch', 'no', 'crack']",3
35945,"['work', 'great', 'lot', 'adjustment', 'make', 'easy', 'use']",3
35958,"['thought', 'pricey', 'bought', 'well', 'worth', 'money', 'mainly', 'wanted', 'ensuring', 'garage', 'door', 'closed', 'forgetful', 'opening', 'door', 'flashing', 'light', 'warns', 'opening', 'closing', 'since', 'not', 'always', 'immediate', 'area', 'door', 'open', 'close', 'app', 'tell', 'status', 'no', 'problem', 'use', 'app', 'compatible', 'ifttt', 'wink', 'adjustment', 'allows', 'peace', 'mind', 'ability', 'open', 'early', 'family', 'arrival', 'well', 'package', 'delivery', 'work', 'alexa', 'subscription', 'subscribe', 'no', 'problem', 'function']",3
35993,"['awesome', 'little', 'cam', 'subscription', 'pretty', 'cheap', 'get', 'continued', 'motion', 'detection', 'highly', 'recommend', 'still', 'working', 'person', 'detection', 'need', 'alot', 'work', 'still', 'overall', 'highly', 'recommend', 'camera', 'one', 'car', 'port', 'looking', 'car', 'motorcycle']",3
36003,"['received', 'product', 'following', 'day', 'ordering', 'received', 'gift', 'impressed', 'quality', 'product', 'earbuds', 'small', 'lightweight', 'easy', 'set', 'come', 'simple', 'instruction', 'card', 'case', 'lightweight', 'like', 'place', 'attach', 'lanyard', 'charging', 'case', 'bud', 'inside', 'test', 'weekend', 'weekend', 'test', 'worked', 'perfect', 'roadtrip', 'chore', 'day', 'work', 'one', 'ear', 'bud', 'time', 'ear', 'piece', 'prerecorded', 'notification', 'let', 'know', 'ear', 'piece', 'connected', 'disconnected', 'issue', 'low', 'battery', 'option', 'connect', 'one', 'bluetooth', 'sound', 'clear', 'crisp', 'little', 'static', 'background', 'noise', 'no', 'audio', 'playing', 'bud', 'sufficient', 'bass', 'used', 'lowest', 'volume', 'setting', 'ear', 'piece', 'blocked', 'background', 'noise', 'great', 'use', 'one', 'bud', 'driving', 'call', 'upbeat', 'music', 'others', 'sleeping', 'car', 'bud', 'lasted', 'entire', 'weekend', 'without', 'charging', 'cable', 'bud', 'case', 'plenty', 'battery', 'life']",3
36029,"['left', 'side', 'stop', 'workingand', 'not', 'good', 'apple', 'airpod']",3
36060,"['got', 'aim', 'front', 'door', 'nice', 'wide', 'angle', 'actually', 'pick', 'entire', 'living', 'room', 'great', 'check', 'dog', 'away', 'got', 'lot', 'customizable', 'setting', 'detection', 'area', 'high', 'enough', 'dog', 'trigger', 'still', 'pick', 'person', 'door', 'opening', 'smoke', 'alarm', 'detection', 'well', 'regular', 'sound', 'detection', 'keep', 'smoke', 'alarm', 'detection', 'turn', 'regular', 'sound', 'detection', 'since', 'neighbor', 'constantly', 'set', 'door', 'slamming', 'motion', 'detection', 'improved', 'significantly', 'since', 'purchased', 'tiny', 'fruit', 'fly', 'no', 'longer', 'set', 'motion', 'detection', 'company', 'keep', 'making', 'improvement', 'gotten', 'update', 'month', 'app', 'clean', 'easy', 'use', 'iphone', 'ipad', 'apps', 'tried', 'android', 'easy', 'find', 'setting', 'video', 'quality', 'pretty', 'much', 'par', 'range', 'camera', 'audio', 'nothing', 'write', 'home', 'mind', 'love', 'magnetic', 'bottom', 'make', 'versatile', 'placement', 'lightweight', 'not', 'cheap', 'many', 'different', 'angle', 'option', 'flip', 'screen', 'app', 'want', 'mount', 'upside', 'ultimately', 'sold', 'lack', 'subscription', 'fee', 'storage', 'wish', 'option', 'record', 'longer', 'clip', 'mind', 'caused', 'lose', 'older', 'clip', 'thing', 'left', 'wanting', 'fantastic', 'product', 'going', 'get', 'couple', 'husband', 'buy', 'house']",3
36068,"['sound', 'good', 'comfort', 'fine', 'problem', 'staying', 'ear', 'really', 'hoping', 'get', 'rid', 'cord', 'run', 'treadmill', 'seem', 'take', 'movement', 'bounce', 'moment', 'think', 'wear', 'walking', 'around', 'probably', 'keep', 'oh', 'well', 'guess', 'get', 'one', 'clip', 'around', 'ear', 'something']",3
36071,"['received', 'right', 'time', 'well', 'packaged', 'no', 'piece', 'damaged', 'ring', 'light', 'work', 'fantastic', 'super', 'easy', 'adjust', 'control', 'wide', 'range', 'setting', 'control', 'ring', 'light', 'stand', 'change', 'lighting', 'le', 'brightness', 'added', 'diffusion', 'translucent', 'clear', 'filter', 'add', 'warmness', 'sultry', 'look', 'interchangeable', 'filter', 'dimmable', 'gradual', 'turn', 'dial', 'attachable', 'phone', 'holder', 'make', 'perfect', 'use', 'vloging', 'taking', 'selfies', 'especially', 'camera', 'phone', 'remote']",3
36097,"['best', 'love', 'switch', 'live']",3
36102,"['love', 'speaker', 'work', 'dish', 'work', 'thing', 'engulfed', 'steam', 'heat', 'year', 'still', 'work', 'downside', 'year', 'battery', 'min', 'lifespan', 'compared', 'hour', 'life', 'bought', 'expected', 'rechargeable', 'battery', 'lose', 'ability', 'hold', 'charge', 'time', 'go', 'use', 'external', 'battery', 'keep', 'running', 'threw', 'work', 'day', 'speaker', 'get', 'loud', 'size', 'love', 'two', 'year', 'definitely', 'worth', 'every', 'penny', 'stated', 'use', 'external', 'battery', 'keep', 'external', 'battery', 'fit', 'carrying', 'case', 'bought', 'no', 'issue', 'carry', 'battery', 'speaker', 'oh', 'might', 'add', 'dropped', 'tile', 'floor', 'multiple', 'time', 'one', 'time', 'panel', 'pop', 'pressure', 'popped', 'right', 'back', 'place']",3
36112,"['work', 'described', 'would', 'buy']",3
36144,"['excelente', 'producto', 'perfecto', 'estado']",3
36182,"['senior', 'suspicious', 'hyped', 'product', 'fellow', 'retiree', 'expressed', 'satisfaction', 'firestick', 'took', 'plunge', 'kicking', 'not', 'dropping', 'priced', 'cable', 'tv', 'sooner', 'love', 'firestick', 'ease', 'use', 'access', 'lot', 'free', 'apps', 'added', 'one', 'premium', 'apps', 'le', 'old', 'cable', 'tv', 'bill']",3
36271,"['extra', 'sensor', 'myq', 'hub', 'system', 'allow', 'control', 'second', 'door', 'hub', 'not', 'work', 'without', 'hub', 'easy', 'installation', 'use', 'great', 'product']",3
36280,"['work', 'better', 'antenna', 'tried', 'far', 'long', 'cord', 'plenty', 'reach', 'get', 'nearest', 'window']",3
36341,"['product', 'exactly', 'expect', 'little', 'else', 'not', 'exactly', 'tool', 'call', 'excessive', 'feature', 'design', 'pretty', 'seemingly', 'sturdy', 'serving', 'well', 'week', 'purchase']",3
36351,"['work', 'great', 'son', 'love', 'comfortable', 'wear', 'sound', 'great', 'seem', 'durable']",3
36378,"['easy', 'set', 'hub', 'need', 'ceiling', 'mount', 'anywhere', 'want', 'long', 'range', 'control', 'garage', 'door', 'opener', 'important', 'thing', 'put', 'sensor', 'instructed', 'location']",3
36401,"['really', 'miss', 'old', 'alexa', 'old', 'alexa', 'perfect', 'could', 'hear', 'people', 'music', 'one', 'mind', 'worthless', 'told', 'could', 'not', 'reset', 'old', 'one', 'bought', 'one', 'horrible', 'replacement']",3
36527,['paper'],3
36538,"['good', 'upgrade', 'echo', 'good', 'quality', 'sound', 'functionality', 'easy', 'set', 'use', 'try', 'banner', 'bottom', 'every', 'screen', 'super', 'annoying', 'seen', 'many', 'complaint', 'not', 'sure', 'amazon', 'issue', 'software', 'upgrade', 'get', 'rid']",3
36557,"['great', 'sound', 'bit', 'expensive', 'side', 'well', 'worth']",3
36570,"['seem', 'work', 'great', 'kid', 'school', 'year']",3
36607,"['crack', 'easily', 'annoying']",3
36621,"['nice', 'tripod', 'good', 'price', 'lightweight', 'hold', 'dslr', 'plastic', 'part', 'seem', 'little', 'flimsy', 'like', 'could', 'break', 'eventually', 'level', 'wrong', 'axis', 'useless', 'want', 'make', 'camera', 'level', 'horizon', 'measure', 'much', 'camera', 'tilted', 'get', 'pay']",3
36639,"['love', 'sound', 'size', 'bluetooth', 'stay', 'put', 'little', 'hassle', 'setting', 'echo', 'amazon', 'fault', 'great', 'speaker']",3
36641,"['worked', 'first', 'within', 'month', 'problem', 'month', 'completely', 'useless', 'hope', 'come', 'better', 'solution']",3
36683,"['love', 'headphone', 'actually', 'bought', 'wanted', 'bluetooth', 'earbuds', 'needed', 'placeholder', 'could', 'order', 'airpods', 'pro', 'original', 'airpods', 'seemed', 'uncomfortable', 'week', 'liked', 'much', 'cancelled', 'airpods', 'order', 'figured', 'needed', 'one', 'pair', 'earbuds', 'boyfriend', 'actually', 'got', 'airpods', 'pro', 'ended', 'returning', 'fall', 'ear', 'no', 'matter', 'head', 'put', 'four', 'month', 'later', 'still', 'like', 'earbuds', 'much', 'wanted', 'write', 'review', 'always', 'wear', 'gym', 'super', 'comfortable', 'never', 'fall', 'ear', 'sound', 'quality', 'great', 'although', 'keep', 'mind', 'not', 'soundproof', 'even', 'muffle', 'good', 'amount', 'outside', 'noise', 'actually', 'prefer', 'not', 'soundproof', 'like', 'aware', 'surroundings', 'anyone', 'talking', 'especially', 'gym']",3
36736,"['got', 'daughter', 'elearning', 'mic', 'teacher', 'hear', 'well', 'fit', 'head', 'well', 'yo', 'hear', 'teacher', 'well', 'using', 'week', 'like']",3
36759,"['love', 'color', 'really', 'useful']",3
36834,"['got', 'go', 'along', 'new', 'rca', 'converter', 'could', 'play', 'old', 'vhs', 'tape', 'new', 'tv', 'work', 'great']",3
36869,"['ryzen', 'perfect', 'sure', 'single', 'core', 'par', 'intel', 'not', 'far', 'multi', 'threaded', 'performance', 'chart', 'wipe', 'floor', 'intel', 'much', 'cheaper', 'package', 'cooling', 'solution', 'mother', 'board', 'etc', 'one', 'best', 'purchase', 'made', 'last', 'year']",3
36903,"['pretty', 'impressed', 'ordered', 'one', 'son', 'back', 'school', 'really', 'used', 'much', 'test', 'hear', 'talking', 'said', 'sound', 'quality', 'pretty', 'good', 'would', 'like', 'see', 'microphone', 'function', 'play', 'month', 'far', 'happy', 'purchase', 'son', 'year', 'old', 'fit', 'perfect', 'extended']",3
36905,"['easy', 'apply']",3
36971,['nice'],3
36974,"['bought', 'camera', 'son', 'user', 'friendly', 'powerful', 'compact', 'disappointed', 'camera', 'zoom', 'attachment', 'difficult', 'figure', 'instruction', 'complete', 'garbage', 'product', 'worth', 'price', 'recommend']",3
37035,"['love', 'roku', 'firesticks', 'used', 'past', 'love', 'get', 'free', 'roku', 'tv', 'show', 'movie', 'app', 'roku', 'also', 'much', 'better']",3
37039,"['absolutely', 'loved', 'speaker', 'month', 'got', 'reverb', 'sound', 'like', 'speaker', 'blew', 'used', 'work', 'like', 'blasting', 'bass', 'total', 'bummer', 'going', 'summer']",3
37066,"['far', 'hd', 'antenna', 'great', 'previously', 'different', 'brand', 'could', 'not', 'get', 'local', 'channel', 'normally', 'even', 'move', 'antenna', 'different', 'location', 'rescan', 'several', 'channel', 'could', 'not', 'found', 'static', 'screen', 'tearing', 'happened', 'lot', 'soon', 'scanned', 'gesobyte', 'hd', 'antenna', 'found', 'local', 'channel', 'looked', 'nice', 'crisp', 'no', 'static', 'tearing', 'great', 'upgrade', 'previous', 'antenna']",3
37073,"['le', 'hace', 'falta', 'ma', 'volumen', 'la', 'bocina', 'ma', 'bajo']",3
37078,"['bose', 'quality', 'great', 'price', 'great', 'sound', 'good', 'bass', 'work', 'well', 'hold', 'charge', 'long', 'time']",3
37146,"['nice', 'quality', 'tripod', 'given', 'plastic', 'head', 'rotation', 'joint', 'hard', 'work', 'take', 'apart', 'either']",3
37150,"['looking', 'inexpensive', 'tripod', 'dslr', 'camera', 'general', 'use', 'astro', 'photography', 'seeing', 'amazon', 'came', 'line', 'product', 'decided', 'give', 'try', 'lightweight', 'not', 'necessarily', 'feel', 'cheap', 'carry', 'bag', 'typical', 'thinish', 'light', 'weight', 'zippered', 'bag', 'leg', 'lock', 'pretty', 'good', 'not', 'slippage', 'issue', 'carry', 'handle', 'tripod', 'work', 'well', 'big', 'enough', 'size', 'hand', 'even', 'gloved', 'also', 'use', 'run', 'camera', 'strap', 'drop', 'protection', 'leveling', 'bubble', 'nice', 'easy', 'see', 'rotating', 'tilting', 'control', 'bit', 'sticky', 'reasonable', 'expectation', 'not', 'expecting', 'professional', 'grade', 'mount', 'order', 'get', 'smooth', 'operation', 'feel', 'like', 'like', 'unscrew', 'bit', 'much', 'one', 'thing', 'believe', 'another', 'reviewer', 'suggested', 'take', 'head', 'apart', 'sand', 'rough', 'area', 'apply', 'sort', 'lubricant', 'bit', 'contact', 'help', 'smooth', 'operation', 'quite', 'bit', 'quick', 'release', 'base', 'ok', 'retaining', 'button', 'lock', 'lever', 'open', 'seems', 'like', 'may', 'wear', 'quickly', 'base', 'fit', 'fairly', 'snug', 'bit', 'wiggle', 'happy', 'sure', 'get', 'lot', 'use']",3
37164,"['pretty', 'easy', 'set', 'allows', 'access', 'lock', 'anywhere', 'wifi']",3
37214,"['literally', 'worked', 'try', 'another', 'week', 'need', 'stopped', 'working', 'not', 'hold', 'charge', 'late', 'send', 'back', 'stopped', 'working', 'im', 'mad', 'wasted', 'not', 'waste', 'money', 'product']",3
37306,"['thing', 'awesome', 'save', 'money', 'waste', 'time', 'big', 'name', 'brand', 'buy', 'two', 'bunch', 'memory', 'card', 'price', 'record', 'vacation', 'like', 'pro', 'might', 'even', 'make', 'famous', 'one', 'viral', 'video', 'site']",3
37309,"['bought', 'one', 'orange', 'replace', 'lost', 'oontz', 'angle', 'plus', 'no', 'longer', 'made', 'oddly', 'still', 'available', 'walmart', 'com', 'thrilled', 'could', 'get', 'bright', 'color', 'lose', 'thing', 'black', 'like', 'plus', 'however', 'sound', 'much', 'thinner', 'plus', 'color', 'front', 'not', 'way', 'around', 'get', 'stereo', 'effect', 'no', 'farther', 'inch', 'head', 'get', 'better', 'sound', 'quality', 'go', 'ultra', 'ordered', 'white', 'not', 'orange', 'still', 'le', 'likely', 'get', 'lost', 'theoontz', 'com', 'discount', 'white', 'free', 'shipping', 'no', 'tax', 'md', 'april']",3
37326,"['love', 'ring', 'one', 'work', 'firmware', 'update', 'phone', 'ring', 'support', 'personally', 'said', 'exchange', 'sent', 'another', 'camera', 'day', 'wait']",3
37371,"['bought', 'year', 'old', 'step', 'son', 'birthday', 'think', 'famous', 'youtuber', 'haha', 'love', 'work', 'great', 'trick', 'xbox', 'video', 'played', 'pool', 'worked', 'great', 'great', 'picture', 'quality', 'mount', 'came', 'useful', 'definitely', 'worth', 'buy']",3
37383,"['everything', 'need', 'pretty', 'simple', 'setting']",3
37388,"['easy', 'set', 'easy', 'navigation', 'game']",3
37408,"['light', 'stopped', 'working', 'month', 'really', 'disappointed', 'loved', 'light']",3
37446,"['sony', 'bravia', 'tv', 'lag', 'whenever', 'watch', 'amazon', 'prime', 'via', 'app', 'smart', 'tv', 'everything', 'else', 'work', 'wonderfully', 'order', 'watch', 'prime', 'switch', 'amazon', 'original', 'firestick', 'not', 'solution', 'purchase', 'new', 'generation', 'firestick', 'single', 'streamer', 'everything', 'device', 'horrible']",3
37448,"['first', 'pair', 'ear', 'bud', 'worked', 'terribly', 'ready', 'return', 'decided', 'contact', 'customer', 'service', 'first', 'great', 'helpful', 'simple', 'troubleshooting', 'determined', 'new', 'set', 'order', 'without', 'requiring', 'return', 'original', 'earbuds', 'sent', 'complete', 'new', 'set', 'new', 'set', 'work', 'much', 'better', 'still', 'cut', 'rare', 'occasion', 'sound', 'quality', 'quite', 'good', 'connected', 'generally', 'wear', 'mowing', 'grass', 'noise', 'cancellation', 'work', 'great']",3
37486,"['keyboard', 'space', 'bar', 'extremely', 'mushy', 'mouse', 'better', 'keyboard', 'not', 'worth', 'took', 'week', 'deliver', 'house', 'waited', 'week', 'get', 'garbage', 'never', 'use', 'ever', 'please', 'lower', 'price', 'thank']",3
37490,"['paper', 'fine', 'severely', 'priced', 'also', 'packaging', 'came', 'damaged', 'sheet', 'ruined']",3
37498,"['decent', 'price', 'sound', 'bar', 'sound', 'really', 'good', 'sub', 'though', 'ughhh', 'not', 'much', 'ended', 'unplugging', 'feedback', 'sound', 'like', 'water', 'random', 'rumbling', 'not', 'expensive', 'get', 'kept', 'good', 'enough', 'sound', 'bar', 'though', 'least', 'better', 'tv', 'speaker', 'alone']",3
